,word,frequency,han,ham,hun,hende
826,forberedt,156,0.0,0.0,0.0,2.68024834331471
827,forberedte,60,2.2713469961661072,1.5669542222429618,0.0,0.0
828,forbinde,101,0.6519587528788385,1.046178267623803,0.0,0.0
829,forbinder,294,-1.113043267179667,1.5837613405593431,0.9325631187433759,0.0
830,forbindes,53,0.6036401756080308,2.3841540514728856,0.0,0.0
831,forblev,82,2.806270171511158,1.2545795372008095,0.0,0.0
832,forblive,165,0.0,2.6347948522443176,0.0,0.0
833,forbliver,253,1.671725873616985,1.2186475279747462,2.17688721859288,2.201579831183251
834,forblødte,3,3.4753198004920427,0.0,0.0,0.0
835,forbrudt,42,0.0,1.9236291661816944,0.0,0.0
836,forbruger,9,2.3767075118239336,0.0,0.0,0.0
837,forbudt,93,-0.0007788893432301133,0.0,0.0,4.266744686506404
838,forbundet,527,0.0,1.8790048857117008,0.0,0.0
839,forbundne,39,0.0,1.997737138335416,0.0,0.0
840,forbyde,18,0.0,2.7709270265688977,0.0,4.852471618445511
841,forbyder,27,2.6643895842757144,0.0,0.0,0.0
842,forbød,29,2.9983957284017335,3.3926152431466985,0.0,4.375547546355204
843,fordelte,15,2.559029068617888,0.0,0.0,0.0
844,fordi,15107,-5.0531429831824255,0.0,0.0,0.0
845,fordrer,84,0.8244280132297815,0.0,0.0,0.0
846,fordrevet,21,1.5294096514367297,0.0,0.0,0.0
847,fordømme,139,0.0,0.7196563618557582,0.0,2.8012009537323728
848,fordømmer,101,2.008982731698616,0.0,1.975147575941823,4.197064765868413
849,fordømt,56,1.241727578984949,0.0,0.0,3.7174916856065283
850,fordømte,62,1.8170917238885107,2.9044584191934204,0.0,4.2928558305100895
851,foregav,2,3.880784908600208,0.0,0.0,0.0
852,foregive,15,1.8658818880579424,0.0,0.0,0.0
853,foregreb,3,3.4753198004920427,0.0,0.0,0.0
854,foregår,449,0.0,0.2451983822606424,0.0,0.0
855,forekom,15,0.0,2.953248583362853,0.0,5.034793175239467
856,forekomme,58,0.0,0.0,0.0,3.6824003657952584
857,forekommer,100,0.0,1.7492757790369162,0.0,0.0
858,foreligger,6,2.62802194010484,0.0,0.0,0.0
859,forelsker,20,1.5781998156061616,0.0,0.0,0.0
860,forelsket,73,0.0,0.0,0.0,3.4387782831375078
861,forene,79,0.0,3.083610401226096,0.0,0.0
862,forenede,25,2.048203444851897,2.4424229595968616,0.0,0.0
863,forener,87,1.195207563350056,1.8771091505468012,2.8353488411649352,0.0
864,forenes,126,0.4228921832615067,2.6088711672345264,0.0,0.0
865,forenet,70,0.0,3.3587136914710167,0.0,0.0
866,foreskrev,9,2.3767075118239336,0.0,0.0,0.0
867,foreslog,37,2.7281053986618216,0.0,0.0,4.105257216615291
868,foreslå,26,1.241727578984949,0.0,0.0,0.0
869,foreslår,52,2.414447839806781,2.4032022464435805,2.6682947565017683,0.0
870,foreslås,2,0.0,4.968151603905118,0.0,0.0
871,forestille,941,-1.5798638698652816,-0.4924971745603719,0.4657425160577615,0.0
872,forestillede,100,2.165986480508281,2.1547408871450813,3.1129805777632145,0.0
873,forestiller,345,0.5221471413568479,0.9163666561018126,0.7759940580518361,0.0
874,forestillet,116,0.5134890786137335,1.600855773918643,1.865948283976831,0.0
875,foretage,113,0.0,0.9339109657527218,0.0,0.0
876,foretager,140,1.9277572917760304,0.0,1.6707785847050276,0.0
877,foretog,54,3.4753198004920427,1.672314737900788,0.0,0.0
878,foretrak,13,3.107595020366726,0.0,0.0,0.0
879,foretrækker,59,1.882689006374324,0.0,0.0,0.0
880,forfalder,35,1.7117312082306844,0.0,0.0,0.0
881,forfattede,1,4.573932089160153,0.0,0.0,0.0
882,forfulgt,180,0.0413325960068969,1.5341643994199712,0.0,0.0
883,forfulgte,133,1.5998613123873409,2.5330773278649925,0.0,0.0
884,forfærdet,31,0.0,0.0,3.185551270598049,0.0
885,forfølge,68,0.0,1.4271922798678032,0.0,0.0
886,forfølger,185,-0.6730919830003333,1.5128870009726862,0.0,3.1889664847411363
887,forfølges,90,1.1616848713114123,0.0,2.1086789685663456,0.0
888,forfører,19,0.0,0.0,3.675099495916756,0.0
889,forført,22,0.0,0.0,3.5284960217248797,0.0
890,forgiftede,1,0.0,0.0,6.619538475083196,0.0
891,forgå,72,0.10802397050556888,1.1953906658104791,0.0,0.0
892,forhadt,28,0.0,2.3290942742898584,0.0,0.0
893,forhandle,36,0.0,3.1763921346770623,0.0,0.0
894,forhindre,158,-0.4886629438668141,2.9012888444321416,0.0,0.0
895,forhindrede,34,2.1461838532121007,4.907526982088681,0.0,4.216482851725516
896,forhindrer,98,1.0774245276936727,3.1456204760103086,0.0,0.0
897,forhindret,35,0.0,3.6872177584430528,0.0,4.852471618445511
898,forholde,810,-2.123102158506332,1.2668496297926235,0.0,0.0
899,forholder,373,0.9549387625103828,0.8383326534893567,0.0,1.8212649566978616
900,forholdt,52,1.7213006592468354,1.710055065883635,0.0,0.0
901,forhørte,3,0.0,4.562686495796953,0.0,0.0
902,forkaste,30,0.0,0.0,0.0,4.341645994679522
903,forkastede,30,2.2713469961661072,2.953248583362853,0.0,0.0
904,forkaster,34,2.8393310337720465,3.23355054851701,0.0,0.0
905,forkastet,46,0.7452906926710577,2.9312696766440767,0.0,3.914201979852582
906,forklare,685,-0.3547698221734166,1.320383538033612,0.0,2.303315841242117
907,forklarede,66,2.7821726199320977,3.4175541914939505,2.4298837330567697,3.5531886343152514
908,forklarer,237,2.4689572454751523,2.5869233835919583,1.1472678014117212,3.369184991338312
909,forklaret,101,0.0,1.01690788532369,0.0,0.0
910,forkynde,430,0.5826359028374988,1.3823205256906277,0.0,0.0
911,forkynder,532,1.4178571655309824,1.1614891141347974,0.3279693355248757,2.5498865254514667
912,forkyndt,192,-0.6939260699031754,1.0865878059616796,0.0,0.0
913,forkyndte,213,2.5354985712076936,2.0824202255654547,0.0,3.06535252877396
914,forkælede,17,0.0,2.8280854404088465,0.0,0.0
915,forlade,445,-1.526386862859911,2.2690300335472084,0.0,3.028818785441504
916,forlader,412,2.3370983737288875,2.348325636217746,0.0,2.414967207552096
917,forlades,20,1.5781998156061616,2.6655665109110718,0.0,0.0
918,forladt,741,0.13652330863468629,2.3939612565898507,-0.015094882778489953,2.7176479309140915
919,forlange,65,0.0,1.471644042438637,0.0,0.0
920,forlanger,103,1.7213006592468354,1.01690788532369,0.0,0.0
921,forlanges,19,0.0,2.7168598052986224,0.0,0.0
922,forlangte,29,2.9983957284017335,2.2940029544785885,0.0,0.0
923,forlod,257,2.7860561199584954,3.2032651529281586,2.1690746788560857,2.193767291446457
924,forlovede,67,0.0,0.0,3.0641904135937823,3.494348134292318
925,forlovet,29,0.0,0.0,3.2522426450967217,0.0
926,forlyder,3,0.0,0.0,5.520926186415085,0.0
927,forlænge,23,1.4384378732310033,0.0,0.0,0.0
928,forlængede,14,0.0,0.0,0.0,5.103786046726419
929,forløsning,167,0.0,0.0,1.4547525011596818,0.0
930,forme,221,0.0,2.4603606602835293,0.0,0.0
931,formede,63,2.2225568319966755,1.5181640580735298,0.0,0.0
932,former,389,-0.2961631821571034,-0.3074087755203033,0.0,0.0
933,formes,84,0.13128083266983628,2.3172598166428555,0.0,0.0
934,formet,155,-0.4823137161881553,1.2982001596767,0.0,0.0
935,formidle,53,0.6036401756080308,1.6910068709129409,0.0,0.0
936,formidlede,9,2.3767075118239336,0.0,0.0,0.0
937,formidlet,17,0.0,2.8280854404088465,0.0,0.0
938,formode,25,1.2780952231558236,0.0,0.0,0.0
939,formoder,19,2.3226402905536583,0.0,0.0,0.0
940,formulere,112,0.0,0.0,1.9010396037881008,0.0
941,formulerede,55,2.9644941767260518,0.0,3.30535247041067,0.0
942,formulerer,108,2.2896961348343035,0.0,2.6305544285189213,0.0
943,formuleret,128,0.3918819465189464,0.0,0.0,0.0
944,formåede,83,2.5529867541619256,0.0,2.8938450478465434,0.0
945,formår,405,1.105795224822888,-0.37178743733373903,1.972746614404285,0.0
946,fornemme,276,-1.0500854170271858,0.0,0.0,0.0
947,fornemmede,45,2.559029068617888,0.0,2.812875985312876,0.0
948,fornemmer,314,1.1207749685672863,-0.09444342912184962,3.2616915342946537,0.0
949,fornemmes,14,0.0,0.0,0.0,5.103786046726419
950,fornyede,20,0.0,2.6655665109110718,0.0,0.0
951,fornyer,52,2.008982731698616,0.0,0.0,0.0
952,fornyes,36,0.0,2.0237126247386765,0.0,0.0
953,fornægte,140,1.829514243887068,3.764178799579181,0.0,0.0
954,fornægtede,64,3.248262349856697,4.067365058566927,0.0,0.0
955,fornægter,107,1.5012387744700335,3.2817526503348886,0.0,0.0
956,fornærme,13,0.0,3.096349427003526,0.0,0.0
957,fornærmet,48,1.3958782588122072,0.0,0.0,0.0
958,forpagter,9,2.3767075118239336,0.0,0.0,0.0
959,forpligtede,50,0.6226883705787254,0.0,0.0,0.0
960,forpligter,114,-0.1796581019462118,1.600855773918643,0.0,0.0
961,forråde,87,0.0,4.629377870295625,0.0,0.0
962,forråder,60,1.1727347074979972,4.051860872030963,0.0,3.648498814119576
963,forrådt,85,0.7897424552418917,1.8771091505468012,0.0,0.0
964,forrådte,29,1.2066362591736788,3.3926152431466985,0.0,0.0
965,forsage,42,0.0,1.9236291661816944,0.0,0.0
966,forsaget,3,0.0,4.562686495796953,0.0,0.0
967,forsamlede,18,2.3767075118239336,3.464074207128843,0.0,0.0
968,forsikre,56,0.5308808213256027,3.564157665685826,0.0,0.0
969,forsikrede,11,0.0,4.3620158003348015,0.0,0.0
970,forsikrer,38,1.6294931099937124,3.1223249134067865,0.0,4.798404397175236
971,forsikret,12,2.0890254393721523,0.0,0.0,0.0
972,forskrækket,38,1.6035176235904518,0.0,0.0,0.0
973,forskånet,18,1.6835603312639882,0.0,0.0,0.0
974,forslår,9,0.0,3.464074207128843,0.0,0.0
975,forsone,105,0.0,2.61677634674164,0.0,0.0
976,forsonede,33,1.7705717082536176,2.1647912229985824,0.0,0.0
977,forsones,35,0.0,2.1059507229756487,0.0,0.0
978,forsonet,56,0.0,1.6359470937299132,0.0,0.0
979,forspilde,8,0.0,0.0,0.0,5.663401834661841
980,forstod,583,1.9382819178665085,1.7728856446760504,3.4650945103743838,2.4681358754327745
981,forstyrre,60,0.0,1.5504249202917513,0.0,0.0
982,forstyrrede,23,0.0,2.5258045685359134,0.0,0.0
983,forstyrrer,69,0.0,1.4271922798678032,0.0,0.0
984,forstå,3153,-0.605977046337582,1.5800019376354373,0.15869549412339687,1.0588568440676682
985,forståelig,70,0.0,1.384632665449007,0.0,0.0
986,forstået,643,0.04749594371456538,0.7983904023982623,0.0,0.0
987,forstår,1896,1.3969204683906509,1.280314359369625,1.6254495771013493,0.1838051208982936
988,forstærker,15,1.8658818880579424,0.0,0.0,0.0
989,forsvandt,165,2.16999450190582,2.7465355734447385,0.0,2.6308555879851343
990,forsvare,197,-0.026225555004394392,1.7542883208604607,1.3262336503587036,3.1426857321771298
991,forsvarede,29,2.9983957284017335,2.2940029544785885,0.0,5.068694726915148
992,forsvarer,84,2.616187482457837,1.2186475279747455,0.0,4.9096300322854605
993,forsvinde,214,0.5575490684077641,1.3572336912608929,0.0,2.3401659944693973
994,forsvinder,413,1.3182422911692355,-0.36697973576563575,0.0,1.7145648561109788
995,forsyne,14,0.0,3.7153886354097487,0.0,0.0
996,forsyner,7,3.321169120664785,3.7153886354097487,0.0,0.0
997,forsætter,31,2.830962784101529,0.0,0.0,0.0
998,forsøge,710,-1.3009986416918775,0.0,0.0,0.0
999,forsøger,930,1.3752589716094714,0.21133386830788606,2.268185847594129,1.5997312796245553
1000,forsøgt,250,-0.9475288287020937,0.0,0.0,2.2213824584794306
1001,forsøgte,331,2.205800918268236,0.9577926977561094,3.0146446770423525,0.0
1002,forsømte,15,1.8658818880579424,0.0,0.0,0.0
1003,forsørge,34,0.0,2.7990979035355945,0.0,6.585390587650634
1004,fortalt,861,0.5157905756020127,2.360842972604439,2.2512420332212164,4.154705492029271
1005,fortalte,1213,2.6611028105690915,2.5628458402162617,3.069100407091338,3.8151110772083507
1006,fortegn,138,-0.4096745325481839,0.0,0.0,0.0
1007,fortjene,97,0.0,1.0661789343304724,0.0,0.0
1008,fortjener,275,1.9313096933803984,0.0,1.6743309863093954,0.0
1009,fortjent,707,0.0,0.0,0.030611997549676542,1.1539168988081578
1010,fortjente,83,2.2225568319966746,1.2304819856217488,3.287333964907992,0.0
1011,fortolker,39,2.519808355464607,0.0,0.0,0.0
1012,fortrak,2,3.880784908600208,0.0,0.0,0.0
1013,fortryder,92,1.9872427450622099,0.0,0.0,0.0
1014,fortrængte,10,2.2713469961661072,0.0,0.0,0.0
1015,fortrød,49,2.7615533327293615,0.0,2.7277181769725694,0.0
1016,fortsatte,171,2.71011930229204,0.4301901676104758,2.7747242193485,0.0
1017,fortsætte,291,-0.021187760974437177,0.6607138262223081,0.0,2.0491112375389773
1018,fortsætter,538,2.5847539598563243,-0.06554896312213469,1.5858379080559442,1.3228484481945346
1019,fortvivlet,130,-0.3164170390616011,0.0,0.0,0.0
1020,fortælle,2224,-0.09711500763663257,2.4343656196769943,0.513406852997088,2.860487185877685
1021,fortæller,4037,2.253106411557939,2.0802194666383236,2.039930327145329,2.7928614401069156
1022,fortælles,571,-0.3941435905173069,1.7918353934557123,0.2651684342858454,3.6910584285383727
1023,foruden,96,-0.07045880998121988,0.0,0.0,0.0
1024,forudsagde,36,3.1876377280402624,0.0,3.0360195366270863,0.0
1025,forudsagt,116,1.4126853771285883,1.9892264486675075,0.0,0.0
1026,forudsat,8,0.0,0.0,4.31695338208915,0.0
1027,forudse,22,1.4384378732310033,0.0,0.0,0.0
1028,forudser,20,3.1876377280402624,0.0,0.0,0.0
1029,forudset,28,1.241727578984949,0.0,0.0,0.0
1030,forudsige,46,0.0,2.5258045685359134,0.0,0.0
1031,forudsiger,65,2.7974400920628857,0.0,0.0,0.0
1032,forudsiges,3,0.0,0.0,5.520926186415085,0.0
1033,forudsætter,77,0.2301266673064689,1.3174933626113787,0.0,0.0
1034,forvalte,136,0.0,0.7413178586369377,0.0,0.0
1035,forvalter,128,0.0,0.7560240060266331,0.0,0.0
1036,forvandle,202,-0.046126709321689316,1.446705094091385,0.0,0.0
1037,forvandlede,73,2.0752321172398167,0.0,2.3290790339348044,4.550996223861397
1038,forvandledes,7,4.0143163012247305,0.0,0.0,0.0
1039,forvandler,118,0.9018597533625978,0.0,0.0,0.0
1040,forvandles,122,1.8170917238885107,1.5181640580735298,0.0,0.0
1041,forvandlet,177,-0.6245649421056729,1.1559489337591822,0.0,2.544346345075851
1042,forveksler,11,0.0,3.263403511666692,4.2216432022848265,5.344948103543307
1043,forvente,385,-1.3896472544582934,0.7963317295147261,0.6559591314647495,0.0
1044,forventede,170,1.623662189682919,1.9000986687715,3.081481910703844,0.0
1045,forventedes,10,0.0,3.3587136914710167,0.0,0.0
1046,forventer,407,1.639108568693154,1.714874352319584,1.979966862377772,0.0
1047,forventes,77,0.0,1.3174933626113787,2.968880233789457,0.0
1048,forventet,155,0.0,0.5987037514380957,0.0,0.0
1049,forvirrede,124,0.4307973627686201,0.0,0.0,0.0
1050,forvirret,116,-0.19675253530551204,0.0,0.0,0.0
1051,forvise,4,3.880784908600208,0.0,0.0,0.0
1052,forviste,1,0.0,5.661298784465062,0.0,0.0
1053,forvoldte,1,4.573932089160153,0.0,0.0,0.0
1054,forære,24,2.0890254393721523,3.5818572427852264,0.0,4.564789545993731
1055,fotograferede,2,3.880784908600208,0.0,0.0,0.0
1056,fragtet,7,0.0,3.7153886354097487,0.0,0.0
1057,frasagde,5,2.9644941767260518,0.0,0.0,0.0
1058,frasige,21,0.0,2.61677634674164,0.0,0.0
1059,fratage,38,0.0,2.7168598052986224,0.0,0.0
1060,fratager,36,0.9904131507040428,2.7709270265688977,0.0,0.0
1061,frataget,24,2.048203444851897,2.4424229595968616,0.0,5.217114732033422
1062,fratog,4,3.1876377280402624,0.0,0.0,0.0
1063,fravriste,6,0.0,4.562686495796953,0.0,0.0
1064,fravælge,19,0.0,3.4100069858585678,0.0,0.0
1065,frelse,2265,-1.231633079805991,0.4747728239051425,0.0,0.0
1066,frelser,1673,0.3123796079541457,0.37809505572707386,0.0,0.2624150702674691
1067,frelseren,313,-1.197509033969863,0.0,0.0,0.0
1068,frelses,259,-1.0536890245304844,3.0294099443284166,0.0,0.0
1069,frelst,678,0.30423463946019097,0.88077571099911,0.0,1.1705608336476694
1070,frelste,149,2.5392264413217083,1.729473151740737,0.0,2.7124054549492413
1071,frembringer,27,1.241727578984949,0.0,0.0,0.0
1072,fremdrage,10,2.2713469961661072,0.0,0.0,0.0
1073,fremdrog,4,3.880784908600208,0.0,0.0,0.0
1074,fremfor,128,0.0,0.8092685205454454,0.0,0.0
1075,fremføre,14,2.559029068617888,0.0,0.0,0.0
1076,fremfører,4,3.880784908600208,0.0,0.0,0.0
1077,fremføres,2,0.0,4.968151603905118,0.0,0.0
1078,fremhæve,134,-0.35332159599705204,0.0,1.6922847899259912,2.8155896911844724
1079,fremhævede,29,2.9983957284017335,0.0,0.0,0.0
1080,fremhæver,141,2.451318375615108,0.0,2.3568585980418804,4.732926467795728
1081,fremhæves,50,0.6619090837320067,0.0,0.0,0.0
1082,fremhævet,54,0.5665989039276816,1.6539655992325917,0.0,0.0
1083,fremkalder,32,0.0,0.0,3.1538025722834693,0.0
1084,fremkaldte,10,2.2713469961661072,0.0,0.0,5.440258283347631
1085,fremkommer,10,2.2713469961661072,0.0,0.0,0.0
1086,fremlægger,14,1.8658818880579424,0.0,0.0,0.0
1087,fremmede,820,0.0,-0.39431358246667136,0.0,0.0
1088,fremmer,41,0.860360022455845,0.0,0.0,0.0
1089,fremstille,42,0.8362624708767844,1.9236291661816944,0.0,4.005173758058309
1090,fremstillede,14,1.9348747595448943,0.0,0.0,0.0
1091,fremstiller,36,0.9904131507040428,2.7709270265688977,0.0,0.0
1092,fremstilles,41,2.4697979348899453,0.0,0.0,0.0
1093,fremstillet,56,0.0,1.6182475166305124,0.0,0.0
1094,fremstod,10,2.2713469961661072,0.0,0.0,0.0
1095,fremstår,121,1.9753661208996312,0.8655082388683214,0.0,0.0
1096,fremsætte,4,0.0,4.275004423345171,0.0,0.0
1097,fremsætter,6,2.7821726199320977,0.0,0.0,0.0
1098,fremtræde,4,0.0,4.275004423345171,0.0,0.0
1099,fremtræder,20,3.1876377280402624,0.0,0.0,0.0
1100,fremvise,48,0.0,2.4832449541171164,0.0,0.0
1101,fremviser,13,2.008982731698616,0.0,4.054589117621658,0.0
1102,fri,2016,-3.06088858858539,0.0,0.0,0.8011698791560792
1103,frigive,6,0.0,4.562686495796953,0.0,0.0
1104,frigjorde,3,3.4753198004920427,0.0,0.0,0.0
1105,frigjort,38,0.0,2.0237126247386765,0.0,0.0
1106,frigør,13,2.008982731698616,0.0,0.0,0.0
1107,friste,99,-0.05104072412411823,2.9822361202361045,0.0,0.0
1108,fristede,53,2.3953996448360857,4.399057072015151,0.0,4.4656986433495005
1109,frister,105,1.510541167132347,3.2910550429972023,0.0,0.0
1110,fristes,249,1.1239445433285655,0.0,0.0,0.0
1111,fristet,198,1.3500687227809132,0.3579938764059867,0.0,0.0
1112,fritage,6,0.0,3.7153886354097487,0.0,0.0
1113,frustreret,49,1.3752589716094716,0.0,0.0,0.0
1114,frygt,1784,0.0,-1.9788243882303007,0.0,0.0
1115,frygte,585,-1.1181151292776277,2.0486931077071184,0.0,0.0
1116,frygtede,97,2.697014811591791,1.769478486354436,3.4208653575325148,0.0
1117,frygter,374,1.1108037497675072,3.26861185677383,0.0,0.0
1118,frygtet,30,1.1727347074979972,0.0,0.0,0.0
1119,fryse,25,0.0,0.0,0.0,4.484746838320195
1120,fryser,37,0.0,0.0,3.0086205624389715,0.0
1121,frøs,16,1.8013433669203718,0.0,4.945562041511526,0.0
1122,fuldende,30,1.1399448846750064,0.0,0.0,0.0
1123,fuldendte,43,0.8127319734665903,0.0,0.0,0.0
1124,fuldføre,48,0.0,1.7900977735571717,0.0,0.0
1125,fuldfører,3,0.0,0.0,5.2332441139633055,0.0
1126,fuldført,35,1.018584027670739,0.0,0.0,0.0
1127,fuldførte,15,1.8658818880579424,0.0,4.604635454540931,0.0
1128,fulgt,319,0.1950353474951988,3.5336938414066035,0.0,0.0
1129,fulgte,566,1.6330080521011567,3.9920062002058168,2.2233272054173576,2.4993342462886354
1130,fulgtes,109,0.9811964955991188,3.8031642462921345,3.026802881522162,0.0
1131,fundamentalt,65,0.3995448192645156,0.0,0.0,0.0
1132,funderede,8,2.494490547480317,0.0,0.0,0.0
1133,funderet,21,0.0,2.61677634674164,0.0,0.0
1134,fundet,1322,0.07190266209157478,1.670094981162475,1.2012183161404628,1.6313760368389991
1135,fungerede,37,0.9630141765159282,0.0,3.0086205624389715,0.0
1136,fungerer,185,-0.6625098736697965,0.0,0.0,0.0
1137,fylde,1000,-1.2550135284500539,0.9309654555229652,-0.3080194311951209,2.424723382497461
1138,fylder,807,0.9716508742485198,1.9637073897491049,0.0,2.148131996739838
1139,fyldes,238,-0.902531462771358,2.5827305053319223,0.0,0.0
1140,fyldt,1141,-1.0916291726758505,0.8066677388453879,0.0,0.0
1141,fyldte,224,1.355056264291952,2.3246399239404782,2.3020503615468857,2.326742974137257
1142,fyldtes,21,2.62802194010484,0.0,4.268163217919718,0.0
1143,fyr,87,0.0,1.1726624147329228,0.0,0.0
1144,fyre,44,0.7897424552418917,1.8771091505468012,0.0,0.0
1145,fyrer,15,0.0,2.953248583362853,0.0,0.0
1146,fyres,11,2.8691839969217274,0.0,0.0,0.0
1147,fyret,76,0.0,1.3174933626113787,0.0,0.0
1148,få,10661,-0.7926045163650277,1.943420804527264,-1.2727267747502402,2.0478027038444604
1149,fået,3785,-0.1461411723840504,1.3851569118568199,-0.5282830224090586,1.2881690594093678
1150,får,12637,1.3317947859725263,1.5698535699622085,1.945924587982446,1.6223105063046017
1151,fås,18,0.0,3.464074207128843,0.0,0.0
1152,fælde,133,-0.33872279657589915,2.94586847606523,0.0,0.0
1153,fældede,15,3.4753198004920427,4.339542944482743,0.0,0.0
1154,fælder,83,2.3168093702428645,0.0,0.0,0.0
1155,fældet,33,1.0774245276936725,0.0,0.0,0.0
1156,fængsle,9,0.0,3.464074207128843,0.0,0.0
1157,fængslede,32,1.1081961863604264,2.195562881665336,0.0,0.0
1158,fængslet,208,0.31595810315624995,0.0,0.0,0.0
1159,færdedes,20,3.1876377280402624,0.0,0.0,0.0
1160,færdes,111,0.9630141765159284,0.9517685831527284,0.0,0.0
1161,fæstede,4,0.0,4.275004423345171,0.0,0.0
1162,fæstet,3,4.1684669810519885,0.0,0.0,0.0
1163,fór,81,3.1239219136541547,2.6531439909125143,2.2250893204107567,0.0
1164,føde,672,-1.2564830364294144,1.217178019995386,2.041886317988997,0.0
1165,føder,139,0.3254368471107937,1.4128035424157035,3.8751206298101115,0.0
1166,fødes,541,0.9030711405488948,0.9608184186726464,0.3096201968566793,0.0
1167,fødselsdag,286,0.0,0.0,0.9190949016925094,0.0
1168,født,2298,-0.35757511155510857,-0.7171273991865242,0.0,0.0
1169,fødte,110,0.0,3.0133525074325576,5.259446486357329,3.0154555576293367
1170,fødtes,73,2.6813679208101315,1.3708393433166712,0.0,4.145531115753232
1171,føje,37,0.0,2.0237126247386765,0.0,0.0
1172,føjede,15,3.1270131062238278,4.4375233528429465,0.0,4.9096300322854605
1173,føjer,89,2.1647372611078493,1.1726624147329228,0.0,0.0
1174,føjet,39,0.0,0.0,0.0,4.0792817302120294
1175,føle,970,-1.613304812465907,-1.2190852977209423,1.1254487540170812,0.8624592941556721
1176,føler,1537,1.6757477915271946,-0.2932424085383217,1.9867531220621308,1.0951550027783477
1177,føles,413,-1.4519338846651615,0.0,0.0,0.0
1178,følg,232,0.0,2.2846425117190248,0.0,0.0
1179,følge,2249,-1.762008294429564,3.5558351374220267,0.0,2.217833208968289
1180,følger,1530,0.9453724252797392,3.178979458242013,-0.7225932555015255,2.4801531874367915
1181,følges,306,1.3319909913609562,3.460811561494027,0.0,0.0
1182,følt,166,0.5545505654115074,0.5433049720483072,0.0,0.0
1183,følte,464,2.6574358253111328,1.1201339284528835,3.6878115315051168,1.5922406078953977
1184,føltes,74,0.0,2.0503808718208383,0.0,3.4387782831375078
1185,føre,709,-0.8941280519749785,2.3904632206661507,0.0,2.562465307658327
1186,fører,826,0.8494442075788489,2.2369154953340966,0.0,2.4089175823262727
1187,føres,166,0.8482386619235002,0.5493109961085192,0.0,0.0
1188,ført,329,0.3873122508288814,2.06246561103591,0.0,1.9467856255763047
1189,førte,271,1.9675455418344432,3.6700978762295864,1.0174196542034948,2.140724555461976
1190,ga,1,2.9644941767260518,0.0,5.010100562649097,0.0
1191,gaar,3,3.4753198004920427,0.0,0.0,0.0
1192,gad,222,1.3595106146413325,1.6359470937299132,1.207892423228156,0.0
1193,gal,109,-0.33872279657589915,0.0,0.0,0.0
1194,garantere,16,0.0,2.888710062225281,0.0,0.0
1195,garanterede,3,0.0,0.0,0.0,6.644231087673568
1196,garanterer,23,1.4384378732310033,0.0,0.0,0.0
1197,garanteret,48,0.0,2.4832449541171164,2.7483374641753056,0.0
1198,gav,3082,2.9021094363047517,3.2876858548936965,2.367154699294145,3.7316216573695136
1199,gave,2169,-1.3400212655062198,0.0,0.0,0.0
1200,gavne,55,0.0,2.3471127797925373,0.0,0.0
1201,gavnede,16,0.0,2.888710062225281,0.0,0.0
1202,gavner,118,0.0,1.5753224719134784,0.0,2.963719883230148
1203,gemme,307,0.22365415280085135,1.5341643994199712,2.2692605387238944,0.0
1204,gemmer,364,0.9793633145174581,0.4572920973882672,1.8209968961145648,0.0
1205,gemt,391,-0.7118064951810238,1.87963759690016,0.0,0.0
1206,gemte,141,1.5640151806142053,2.091766087983693,3.609621566537248,2.787016318740416
1207,genbrugte,1,3.880784908600208,0.0,0.0,0.0
1208,genere,12,0.0,0.0,0.0,5.257936726553677
1209,generede,8,0.0,4.968151603905118,0.0,0.0
1210,generer,22,0.0,3.263403511666692,0.0,0.0
1211,genfandt,6,3.4753198004920427,3.8695393152370072,4.827779005855142,0.0
1212,genfinde,34,0.0,2.1349382598489006,0.0,0.0
1213,genfinder,30,0.0,2.2601014028029067,0.0,0.0
1214,genfindes,10,2.9644941767260518,0.0,0.0,0.0
1215,genfortæller,19,1.5781998156061616,0.0,0.0,0.0
1216,genfødte,10,0.0,3.3587136914710167,0.0,0.0
1217,gengav,11,0.0,4.649697872786582,0.0,0.0
1218,gengiver,42,1.8883547439100012,0.0,0.0,0.0
1219,gengivet,51,0.0,1.672314737900788,0.0,0.0
1220,gengældt,35,0.0,0.0,3.0086205624389715,0.0
1221,genkende,410,-0.7515139447761365,3.4928531716788864,1.699557549255071,1.7242501618454424
1222,genkendelig,43,0.8127319734665903,1.9000986687715,0.0,0.0
1223,genkender,272,1.1616848713114123,4.342286430428493,3.207291257234456,3.5196659422766077
1224,genkendes,21,0.0,2.5702563311067466,0.0,0.0
1225,genkendt,78,0.0,3.50181453511169,3.361441937061714,0.0
1226,genkendte,84,1.241727578984949,4.868068145348135,2.8818688567998283,4.410638866166472
1227,gennemborede,10,2.2713469961661072,3.3587136914710167,0.0,0.0
1228,gennembrød,16,2.494490547480317,0.0,0.0,0.0
1229,gennemføre,64,0.36923946976918665,1.4566061650740965,0.0,0.0
1230,gennemfører,15,1.8658818880579424,0.0,0.0,0.0
1231,gennemført,62,1.1399448846750064,0.0,0.0,0.0
1232,gennemførte,27,2.3767075118239336,0.0,0.0,0.0
1233,gennemgik,17,1.7407187451039368,0.0,3.78632513102698,0.0
1234,gennemgår,30,2.2385571733431164,2.9204587605398618,3.185551270598049,0.0
1235,gennemlevede,15,3.1876377280402624,0.0,0.0,0.0
